icao24,origin_country,pos_time,longitude,latitude,velocity,retrieved_time,pos_date,pos_country,pos_city
4a34d8,Romania,2026-03-06 10:49:54+00:00,26.7081,44.7148,44.14,2026-03-06 10:49:55+00:00,2026-03-06,RO,Alexeni
ac4f29,United States,2026-03-06 10:49:54+00:00,-83.8025,26.7472,220.72,2026-03-06 10:49:55+00:00,2026-03-06,US,Bradenton Beach
48c124,Poland,2026-03-06 10:49:55+00:00,22.6727,53.8947,234.09,2026-03-06 10:49:55+00:00,2026-03-06,PL,Raczki
789228,China,2026-03-06 10:49:54+00:00,103.5946,15.3432,259.93,2026-03-06 10:49:55+00:00,2026-03-06,TH,Tha Tum
48c125,Poland,2026-03-06 10:49:54+00:00,16.3523,53.6432,235.47,2026-03-06 10:49:55+00:00,2026-03-06,PL,Łubowo
48c122,Poland,2026-03-06 10:49:54+00:00,24.0757,54.9664,0.0,2026-03-06 10:49:55+00:00,2026-03-06,LT,Karmėlava
48c123,Poland,2026-03-06 10:49:54+00:00,-0.0198,43.0746,233.27,2026-03-06 10:49:55+00:00,2026-03-06,FR,Lourdes
a35b34,United States,2026-03-06 10:49:40+00:00,-112.3363,36.8056,264.12,2026-03-06 10:49:55+00:00,2026-03-06,US,Fredonia
48c121,Poland,2026-03-06 10:49:54+00:00,12.7616,46.4075,218.36,2026-03-06 10:49:55+00:00,2026-03-06,IT,Ampezzo
71c553,Republic of Korea,2026-03-06 10:46:33+00:00,119.9516,11.6633,233.63,2026-03-06 10:49:55+00:00,2026-03-06,PH,San Miguel
801441,India,2026-03-06 10:49:42+00:00,72.864,19.0904,0.45,2026-03-06 10:49:55+00:00,2026-03-06,IN,Mumbai
a35b42,United States,2026-03-06 10:49:54+00:00,-80.6037,35.5694,119.87,2026-03-06 10:49:55+00:00,2026-03-06,US,China Grove
71c552,Republic of Korea,2026-03-06 10:48:19+00:00,125.9426,33.0634,200.23,2026-03-06 10:49:55+00:00,2026-03-06,KR,Gaigeturi
86e82a,Japan,2026-03-06 10:49:54+00:00,86.6723,25.1118,222.88,2026-03-06 10:49:55+00:00,2026-03-06,IN,Ghāzīpur
4a34e4,Romania,2026-03-06 10:49:53+00:00,26.8794,44.5202,68.87,2026-03-06 10:49:55+00:00,2026-03-06,RO,Sălcioara
a0c5ef,United States,2026-03-06 10:49:20+00:00,-102.6616,36.7936,216.58,2026-03-06 10:49:55+00:00,2026-03-06,US,Boise City
7c7c74,Australia,2026-03-06 10:49:54+00:00,151.8168,-30.5272,241.6,2026-03-06 10:49:55+00:00,2026-03-06,AU,Armidale
7c7c76,Australia,2026-03-06 10:49:53+00:00,141.5295,-34.69,196.87,2026-03-06 10:49:55+00:00,2026-03-06,AU,Wentworth
10fa0f,Russian Federation,2026-03-06 10:49:54+00:00,46.1656,51.7159,4.37,2026-03-06 10:49:55+00:00,2026-03-06,RU,Shumeyka
3aabfd,France,2026-03-06 10:49:54+00:00,-1.4151,47.8413,135.27,2026-03-06 10:49:55+00:00,2026-03-06,FR,Coësmes
355316,Spain,2026-03-06 10:49:54+00:00,-4.343,39.611,155.07,2026-03-06 10:49:55+00:00,2026-03-06,ES,Menasalbas
71c542,Republic of Korea,2026-03-06 10:49:54+00:00,121.9893,24.2317,194.34,2026-03-06 10:49:55+00:00,2026-03-06,TW,Hualien City
71c543,Republic of Korea,2026-03-06 10:49:54+00:00,139.2922,35.9554,183.56,2026-03-06 10:49:55+00:00,2026-03-06,JP,Ogose
801458,India,2026-03-06 10:49:54+00:00,81.0897,26.6414,227.01,2026-03-06 10:49:55+00:00,2026-03-06,IN,Nagrām
801457,India,2026-03-06 10:49:54+00:00,72.1583,19.0276,69.56,2026-03-06 10:49:55+00:00,2026-03-06,IN,Gorai
a7e310,United States,2026-03-06 10:49:54+00:00,-118.3759,34.4606,212.91,2026-03-06 10:49:55+00:00,2026-03-06,US,Agua Dulce
86d538,Japan,2026-03-06 10:49:54+00:00,140.4501,35.9576,103.06,2026-03-06 10:49:55+00:00,2026-03-06,JP,Namegata
800d36,India,2026-03-06 10:49:54+00:00,78.4507,26.7908,248.41,2026-03-06 10:49:55+00:00,2026-03-06,IN,Pināhat
800d34,India,2026-03-06 10:49:15+00:00,72.9036,19.0892,61.23,2026-03-06 10:49:55+00:00,2026-03-06,IN,Mumbai
861bca,Japan,2026-03-06 10:49:54+00:00,138.5775,34.3781,251.81,2026-03-06 10:49:55+00:00,2026-03-06,JP,Minato
801421,India,2026-03-06 10:49:53+00:00,77.4252,29.271,183.28,2026-03-06 10:49:55+00:00,2026-03-06,IN,Budhāna
71c576,Republic of Korea,2026-03-06 10:49:54+00:00,127.4284,26.8196,219.97,2026-03-06 10:49:55+00:00,2026-03-06,JP,Ie
801422,India,2026-03-06 10:49:54+00:00,73.228,18.9063,190.8,2026-03-06 10:49:55+00:00,2026-03-06,IN,Mātherān
86e84c,Japan,2026-03-06 10:45:58+00:00,138.1992,32.5227,182.39,2026-03-06 10:49:55+00:00,2026-03-06,JP,Hachijō
71c578,Republic of Korea,2026-03-06 10:49:54+00:00,126.7326,37.0451,218.13,2026-03-06 10:49:55+00:00,2026-03-06,KR,Hwaseong-si
a182ae,United States,2026-03-06 10:49:54+00:00,-95.5363,29.9943,95.95,2026-03-06 10:49:55+00:00,2026-03-06,US,Hudson
51009b,Belarus,2026-03-06 10:49:54+00:00,31.0177,32.8081,218.53,2026-03-06 10:49:55+00:00,2026-03-06,EG,Al Burj
71c570,Republic of Korea,,,,94.97,2026-03-06 10:49:55+00:00,,,
78924d,China,2026-03-06 10:49:55+00:00,113.9626,22.3174,95.51,2026-03-06 10:49:55+00:00,2026-03-06,HK,Tung Chung
78924c,China,2026-03-06 10:49:54+00:00,121.5506,24.7954,294.14,2026-03-06 10:49:55+00:00,2026-03-06,TW,Wulai
801428,India,2026-03-06 10:49:54+00:00,80.936,26.7512,270.39,2026-03-06 10:49:55+00:00,2026-03-06,IN,Lucknow
801432,India,2026-03-06 10:49:54+00:00,87.3516,26.1564,208.79,2026-03-06 10:49:55+00:00,2026-03-06,IN,Shahbazpur
407c88,United Kingdom,2026-03-06 10:49:54+00:00,-2.6759,55.2705,166.69,2026-03-06 10:49:55+00:00,2026-03-06,GB,Hawick
40702e,United Kingdom,2026-03-06 10:49:54+00:00,-16.6406,31.072,213.06,2026-03-06 10:49:55+00:00,2026-03-06,PT,Caniço
801431,India,2026-03-06 10:49:54+00:00,89.2912,23.1649,197.05,2026-03-06 10:49:55+00:00,2026-03-06,BD,Jessore
71c568,Republic of Korea,2026-03-06 10:49:30+00:00,127.749,36.9775,165.9,2026-03-06 10:49:55+00:00,2026-03-06,KR,Koesan
71c569,Republic of Korea,2026-03-06 10:49:52+00:00,135.5576,35.9983,175.97,2026-03-06 10:49:55+00:00,2026-03-06,JP,Kameshima
789268,China,2026-03-06 10:49:45+00:00,133.2964,33.3945,177.91,2026-03-06 10:49:55+00:00,2026-03-06,JP,Susaki
0c20b6,Panama,2026-03-06 10:49:38+00:00,-72.3347,-2.6622,235.03,2026-03-06 10:49:55+00:00,2026-03-06,PE,San Antonio del Estrecho
71c567,Republic of Korea,2026-03-06 10:49:54+00:00,127.828,36.4464,206.63,2026-03-06 10:49:55+00:00,2026-03-06,KR,Hwanam
aabff4,United States,2026-03-06 10:49:55+00:00,-89.4771,35.8453,243.37,2026-03-06 10:49:55+00:00,2026-03-06,US,Central
451d8c,Bulgaria,2026-03-06 10:49:54+00:00,19.6277,45.5657,193.35,2026-03-06 10:49:55+00:00,2026-03-06,RS,Vrbas
80146f,India,2026-03-06 10:49:54+00:00,75.7457,31.0388,222.93,2026-03-06 10:49:55+00:00,2026-03-06,IN,Phillaur
3c4dd5,Germany,2026-03-06 10:49:24+00:00,8.5863,50.0437,8.23,2026-03-06 10:49:55+00:00,2026-03-06,DE,Zeppelinheim
3c4dd4,Germany,2026-03-06 10:47:58+00:00,8.5421,50.038,2.31,2026-03-06 10:49:55+00:00,2026-03-06,DE,Kelsterbach
4691c4,Greece,2026-03-06 10:49:54+00:00,17.7945,55.0407,222.31,2026-03-06 10:49:55+00:00,2026-03-06,PL,Choczewo
4691c3,Greece,2026-03-06 10:49:55+00:00,8.3197,45.4849,232.47,2026-03-06 10:49:55+00:00,2026-03-06,IT,San Giacomo Vercellese
403faf,United Kingdom,2026-03-06 10:49:54+00:00,-3.0203,56.6328,57.45,2026-03-06 10:49:55+00:00,2026-03-06,GB,Kirriemuir
710111,Saudi Arabia,2026-03-06 10:49:54+00:00,3.2222,48.9652,185.82,2026-03-06 10:49:55+00:00,2026-03-06,FR,Saâcy-sur-Marne
4caaa7,Ireland,2026-03-06 10:49:54+00:00,12.0217,42.6554,146.1,2026-03-06 10:49:55+00:00,2026-03-06,IT,Bolsena
4caaa8,Ireland,2026-03-06 10:49:54+00:00,8.2335,49.5613,234.0,2026-03-06 10:49:55+00:00,2026-03-06,DE,Dirmstein
3c4dd2,Germany,2026-03-06 10:49:54+00:00,9.1544,50.3439,173.83,2026-03-06 10:49:55+00:00,2026-03-06,DE,Kefenrod
3c4dd0,Germany,2026-03-06 10:49:55+00:00,13.386,49.8637,237.19,2026-03-06 10:49:55+00:00,2026-03-06,CZ,Kaznějov
43f79a,United Kingdom,2026-03-06 10:49:54+00:00,-2.4127,49.2894,61.99,2026-03-06 10:49:55+00:00,2026-03-06,GG,St Martin
48d409,Poland,2026-03-06 10:49:50+00:00,49.548,23.33,282.28,2026-03-06 10:49:55+00:00,2026-03-06,SA,Al Hufūf
0c218a,Panama,2026-03-06 10:49:53+00:00,-56.2947,-11.291,244.77,2026-03-06 10:49:55+00:00,2026-03-06,BR,Tabaporã
440488,Austria,2026-03-06 10:49:55+00:00,8.1949,40.4355,227.91,2026-03-06 10:49:55+00:00,2026-03-06,IT,Alghero
c0550c,Canada,2026-03-06 10:49:54+00:00,-70.8208,45.9931,164.14,2026-03-06 10:49:55+00:00,2026-03-06,CA,La Guadeloupe
440484,Austria,2026-03-06 10:49:54+00:00,-2.0708,53.0592,213.64,2026-03-06 10:49:55+00:00,2026-03-06,GB,Cheddleton
4d210e,Malta,2026-03-06 10:49:54+00:00,0.3553,50.5258,204.76,2026-03-06 10:49:55+00:00,2026-03-06,GB,Eastbourne
3c4dce,Germany,2026-03-06 10:49:55+00:00,12.7582,49.4961,221.4,2026-03-06 10:49:55+00:00,2026-03-06,CZ,Poběžovice
4d210d,Malta,2026-03-06 10:49:54+00:00,-2.4657,52.6223,196.73,2026-03-06 10:49:55+00:00,2026-03-06,GB,Broseley
3444cf,Spain,2026-03-06 10:49:54+00:00,2.6279,41.3169,149.79,2026-03-06 10:49:55+00:00,2026-03-06,ES,Caldes d'Estrac
710104,Saudi Arabia,2026-03-06 10:49:53+00:00,-0.856,35.1606,219.65,2026-03-06 10:49:55+00:00,2026-03-06,DZ,Aghlal
4caab4,Ireland,2026-03-06 10:48:30+00:00,9.2785,45.4318,70.67,2026-03-06 10:49:55+00:00,2026-03-06,IT,Linate
801495,India,2026-03-06 10:49:54+00:00,87.8134,22.9253,158.15,2026-03-06 10:49:55+00:00,2026-03-06,IN,Arāmbāgh
44047d,Austria,2026-03-06 10:49:54+00:00,15.2563,38.1868,211.13,2026-03-06 10:49:55+00:00,2026-03-06,IT,Merì
0c2188,Panama,2026-03-06 10:49:47+00:00,-57.8437,-11.67,240.11,2026-03-06 10:49:55+00:00,2026-03-06,BR,Brasnorte
7c81cd,Australia,2026-03-06 10:49:54+00:00,151.748,-32.9304,69.97,2026-03-06 10:49:55+00:00,2026-03-06,AU,Hamilton
44adeb,Belgium,2026-03-06 10:49:54+00:00,4.5538,52.4908,59.6,2026-03-06 10:49:55+00:00,2026-03-06,NL,Wijk aan Zee
a42bd4,United States,2026-03-06 10:49:09+00:00,-82.522,27.9732,7.46,2026-03-06 10:49:55+00:00,2026-03-06,US,Egypt Lake-Leto
acda02,United States,2026-03-06 10:49:55+00:00,-115.8471,34.1964,246.42,2026-03-06 10:49:55+00:00,2026-03-06,US,Twentynine Palms
010161,Egypt,2026-03-06 09:42:27+00:00,22.146,49.4631,211.44,2026-03-06 10:49:55+00:00,2026-03-06,PL,Niebieszczany
a1226b,United States,2026-03-06 10:49:54+00:00,-97.8624,45.3272,211.74,2026-03-06 10:49:55+00:00,2026-03-06,US,Groton
71011d,Saudi Arabia,2026-03-06 10:49:54+00:00,3.2564,51.1793,242.44,2026-03-06 10:49:55+00:00,2026-03-06,BE,Assebroek
010163,Egypt,2026-03-06 10:49:54+00:00,14.6758,44.2323,226.78,2026-03-06 10:49:55+00:00,2026-03-06,HR,Mali Lošinj
3889ff,France,2026-03-06 10:44:36+00:00,5.0788,45.7231,4.12,2026-03-06 10:49:55+00:00,2026-03-06,FR,Pusignan
010154,Egypt,2026-03-06 10:49:54+00:00,16.4015,43.3492,234.77,2026-03-06 10:49:55+00:00,2026-03-06,HR,Milna
010153,Egypt,2026-03-06 10:49:54+00:00,22.3143,41.2363,231.22,2026-03-06 10:49:55+00:00,2026-03-06,MK,Miravci
a7dba2,United States,2026-03-06 10:49:54+00:00,-69.652,42.3645,221.95,2026-03-06 10:49:55+00:00,2026-03-06,US,Truro
aaa125,United States,2026-03-06 10:49:54+00:00,3.4366,45.88,257.8,2026-03-06 10:49:55+00:00,2026-03-06,FR,Orléat
801462,India,2026-03-06 10:48:50+00:00,77.3636,28.7067,1.29,2026-03-06 10:49:55+00:00,2026-03-06,IN,Mandoli
80145b,India,2026-03-06 10:49:54+00:00,88.0684,24.668,212.03,2026-03-06 10:49:55+00:00,2026-03-06,BD,Shibganj
01013c,Egypt,2026-03-06 10:49:54+00:00,10.4446,46.6642,237.19,2026-03-06 10:49:55+00:00,2026-03-06,IT,Tubre
80145c,India,2026-03-06 10:49:54+00:00,75.4537,19.7605,218.3,2026-03-06 10:49:55+00:00,2026-03-06,IN,Pīpri
4d2102,Malta,2026-03-06 10:49:55+00:00,3.1978,44.4308,233.8,2026-03-06 10:49:55+00:00,2026-03-06,FR,La Canourgue
3444c8,Spain,2026-03-06 10:48:35+00:00,-0.7038,44.8337,6.94,2026-03-06 10:49:55+00:00,2026-03-06,FR,Le Haillan
3444c9,Spain,2026-03-06 10:49:54+00:00,0.9797,47.4054,184.47,2026-03-06 10:49:55+00:00,2026-03-06,FR,Amboise
aced24,United States,2026-03-06 10:49:54+00:00,-77.0575,35.3996,229.56,2026-03-06 10:49:55+00:00,2026-03-06,US,River Road
80145a,India,2026-03-06 10:49:54+00:00,73.301,18.9375,116.27,2026-03-06 10:49:55+00:00,2026-03-06,IN,Karjat
71010f,Saudi Arabia,2026-03-06 10:49:55+00:00,2.3887,50.964,250.21,2026-03-06 10:49:55+00:00,2026-03-06,FR,Bierne
ac67fc,United States,2026-03-06 10:43:33+00:00,2.3053,-48.01,10.29,2026-03-06 10:49:55+00:00,2026-03-06,SH,Edinburgh of the Seven Seas
010144,Egypt,2026-03-06 10:49:54+00:00,15.1594,40.4392,237.99,2026-03-06 10:49:55+00:00,2026-03-06,IT,Roccadaspide
c04e63,Canada,2026-03-06 10:49:34+00:00,-128.5664,54.3495,78.91,2026-03-06 10:49:55+00:00,2026-03-06,CA,Terrace
ad0d3c,United States,2026-03-06 10:49:53+00:00,-59.5324,-32.2215,206.29,2026-03-06 10:49:55+00:00,2026-03-06,AR,Maciá
3d275b,Germany,2026-03-06 10:49:53+00:00,9.3941,54.7692,44.04,2026-03-06 10:49:55+00:00,2026-03-06,DE,Harrislee
800d7a,India,2026-03-06 10:49:54+00:00,76.493,28.4093,151.39,2026-03-06 10:49:55+00:00,2026-03-06,IN,Bhākli
801470,India,2026-03-06 10:46:12+00:00,77.6001,11.3067,166.28,2026-03-06 10:49:55+00:00,2026-03-06,IN,Perundurai
4d2159,Malta,2026-03-06 10:47:09+00:00,6.7965,51.3007,60.29,2026-03-06 10:49:55+00:00,2026-03-06,DE,Ratingen
abc123,United States,2026-03-06 10:49:54+00:00,-46.8018,-23.4153,66.6,2026-03-06 10:49:55+00:00,2026-03-06,BR,Anhanguera
4d214c,Malta,2026-03-06 10:49:54+00:00,-19.5325,64.1621,170.84,2026-03-06 10:49:55+00:00,2026-03-06,IS,Hvolsvöllur
440452,Austria,2026-03-06 10:49:54+00:00,3.4554,47.2321,202.34,2026-03-06 10:49:55+00:00,2026-03-06,FR,Prémery
440461,Austria,2026-03-06 10:49:54+00:00,14.1126,48.0492,44.17,2026-03-06 10:49:55+00:00,2026-03-06,AT,Kremsmünster
44044e,Austria,2026-03-06 10:49:54+00:00,16.1636,47.7265,73.69,2026-03-06 10:49:55+00:00,2026-03-06,AT,Schwarzau am Steinfeld
86d594,Japan,2026-03-06 10:48:10+00:00,135.4563,34.7686,78.94,2026-03-06 10:49:55+00:00,2026-03-06,JP,Toyonaka
407c26,United Kingdom,2026-03-06 10:49:54+00:00,-5.8426,53.3672,217.33,2026-03-06 10:49:55+00:00,2026-03-06,IE,Howth
407c0b,United Kingdom,2026-03-06 10:49:54+00:00,0.1585,53.1384,245.33,2026-03-06 10:49:55+00:00,2026-03-06,GB,Spilsby
80148d,India,2026-03-06 10:49:54+00:00,84.0572,19.2723,232.14,2026-03-06 10:49:55+00:00,2026-03-06,IN,Gudāri
44b4a7,Belgium,2026-03-06 10:49:54+00:00,6.167,50.7407,61.66,2026-03-06 10:49:55+00:00,2026-03-06,DE,Stolberg
ac41ce,United States,2026-03-06 10:49:54+00:00,-77.3023,39.271,157.11,2026-03-06 10:49:55+00:00,2026-03-06,US,Green Valley
3e4719,Germany,2026-03-06 10:49:53+00:00,-7.8731,37.0008,53.7,2026-03-06 10:49:55+00:00,2026-03-06,PT,Olhão
440480,Austria,2026-03-06 10:49:54+00:00,16.2002,47.9127,60.93,2026-03-06 10:49:55+00:00,2026-03-06,AT,Leobersdorf
4b19b9,Switzerland,2026-03-06 10:49:54+00:00,6.5893,48.8193,229.56,2026-03-06 10:49:55+00:00,2026-03-06,FR,Vic-sur-Seille
c018cf,Canada,2026-03-06 10:49:54+00:00,-7.3335,51.0306,232.86,2026-03-06 10:49:55+00:00,2026-03-06,IE,Youghal
44046d,Austria,2026-03-06 10:49:54+00:00,10.6589,47.0413,218.57,2026-03-06 10:49:55+00:00,2026-03-06,AT,Ried im Oberinntal
a9238a,United States,2026-03-06 10:49:55+00:00,-87.7376,42.2883,273.5,2026-03-06 10:49:55+00:00,2026-03-06,US,Lake Bluff
c018c8,Canada,2026-03-06 10:49:54+00:00,-74.0361,45.5293,197.25,2026-03-06 10:49:55+00:00,2026-03-06,CA,Saint-Joseph-du-Lac
3c4dc4,Germany,2026-03-06 10:49:54+00:00,11.9287,48.4258,122.85,2026-03-06 10:49:55+00:00,2026-03-06,DE,Berglern
4d2145,Malta,2026-03-06 10:49:54+00:00,25.4958,44.5186,130.79,2026-03-06 10:49:55+00:00,2026-03-06,RO,Corbii Mari
3c4dc9,Germany,2026-03-06 10:49:54+00:00,13.6982,48.3728,218.6,2026-03-06 10:49:55+00:00,2026-03-06,AT,Raab
3c4dc7,Germany,2026-03-06 10:49:54+00:00,8.1287,49.949,125.52,2026-03-06 10:49:55+00:00,2026-03-06,DE,Wackernheim
469dc1,Greece,2026-03-06 10:49:52+00:00,12.2846,40.2323,238.04,2026-03-06 10:49:55+00:00,2026-03-06,IT,Ponza
80149e,India,2026-03-06 10:49:54+00:00,77.4242,30.3396,151.47,2026-03-06 10:49:55+00:00,2026-03-06,IN,Chhachhrauli
a60b1e,United States,2026-03-06 10:49:54+00:00,133.9202,35.7696,309.35,2026-03-06 10:49:55+00:00,2026-03-06,JP,Matsuzaki
3c54a2,Germany,2026-03-06 10:49:54+00:00,13.3998,51.1852,184.75,2026-03-06 10:49:55+00:00,2026-03-06,DE,Meissen
39364b,France,2026-03-06 10:49:54+00:00,3.9232,46.51,93.13,2026-03-06 10:49:55+00:00,2026-03-06,FR,La Motte-Saint-Jean
4d2143,Malta,2026-03-06 10:49:46+00:00,22.7562,44.6824,175.52,2026-03-06 10:49:55+00:00,2026-03-06,RO,Malovăţ
39364c,France,2026-03-06 10:49:54+00:00,4.1575,46.2549,77.51,2026-03-06 10:49:55+00:00,2026-03-06,FR,Charlieu
3c4dc1,Germany,2026-03-06 10:49:54+00:00,19.6426,47.0756,225.64,2026-03-06 10:49:55+00:00,2026-03-06,HU,Csemő
39d2ae,France,2026-03-06 10:49:54+00:00,-11.3354,53.5064,241.39,2026-03-06 10:49:55+00:00,2026-03-06,IE,Clifden
a29d37,United States,2026-03-06 10:49:54+00:00,-84.3129,40.8851,247.27,2026-03-06 10:49:55+00:00,2026-03-06,US,Delphos
39d2aa,France,2026-03-06 10:49:54+00:00,1.9153,49.0842,198.27,2026-03-06 10:49:55+00:00,2026-03-06,FR,Vigny
3feac3,Germany,2026-03-06 10:49:50+00:00,7.625,51.4673,31.25,2026-03-06 10:49:55+00:00,2026-03-06,DE,Holzwickede
3e1a67,Germany,2026-03-06 10:49:54+00:00,4.0788,52.3361,198.09,2026-03-06 10:49:55+00:00,2026-03-06,NL,Scheveningen
4081bd,United Kingdom,2026-03-06 10:49:54+00:00,9.4889,48.0956,232.43,2026-03-06 10:49:55+00:00,2026-03-06,DE,Ertingen
4d206b,Malta,2026-03-06 10:49:55+00:00,30.5866,30.8645,207.47,2026-03-06 10:49:55+00:00,2026-03-06,EG,Ad Dilinjāt
4081bb,United Kingdom,2026-03-06 10:49:54+00:00,13.4806,46.6623,231.4,2026-03-06 10:49:55+00:00,2026-03-06,AT,Stockenboi
a24dc1,United States,2026-03-06 10:49:42+00:00,-82.542,27.9726,69.99,2026-03-06 10:49:55+00:00,2026-03-06,US,Town 'n' Country
4a3515,Romania,2026-03-06 10:46:07+00:00,26.1052,44.5056,18.23,2026-03-06 10:49:55+00:00,2026-03-06,RO,Sector 1
39d2b1,France,2026-03-06 10:49:54+00:00,-6.2005,56.3652,244.7,2026-03-06 10:49:55+00:00,2026-03-06,GB,Tobermory
39d2b2,France,2026-03-06 10:49:54+00:00,-2.0184,47.5563,245.29,2026-03-06 10:49:55+00:00,2026-03-06,FR,Fégréac
acb89b,United States,2026-03-06 10:49:51+00:00,-74.5691,41.4955,133.58,2026-03-06 10:49:55+00:00,2026-03-06,US,Otisville
a3bda6,United States,2026-03-06 10:49:54+00:00,-96.9553,43.8626,267.31,2026-03-06 10:49:55+00:00,2026-03-06,US,Madison
e4a0c2,Brazil,2026-03-06 10:49:54+00:00,-47.2422,-23.7708,105.01,2026-03-06 10:49:55+00:00,2026-03-06,BR,Ibiúna
4081aa,United Kingdom,2026-03-06 10:49:54+00:00,9.4054,50.772,221.4,2026-03-06 10:49:55+00:00,2026-03-06,DE,Ottrau
4d207d,Malta,2026-03-06 10:49:54+00:00,0.2723,40.103,240.62,2026-03-06 10:49:55+00:00,2026-03-06,ES,Oropesa del Mar
4d2081,Malta,2026-03-06 10:49:54+00:00,5.6612,44.4641,213.29,2026-03-06 10:49:55+00:00,2026-03-06,FR,Serres
4d2086,Malta,2026-03-06 10:49:55+00:00,14.05,48.0249,247.16,2026-03-06 10:49:55+00:00,2026-03-06,AT,Ried im Traunkreis
4b9084,Turkey,2026-03-06 10:49:54+00:00,31.5755,29.9717,206.29,2026-03-06 10:49:55+00:00,2026-03-06,EG,New Cairo
4d2085,Malta,2026-03-06 10:49:54+00:00,8.5623,43.3962,215.59,2026-03-06 10:49:55+00:00,2026-03-06,IT,Marina di Andora
4d204b,Malta,2026-03-06 10:49:54+00:00,15.4854,48.062,227.36,2026-03-06 10:49:55+00:00,2026-03-06,AT,Rabenstein an der Pielach
873028,Japan,2026-03-06 10:49:54+00:00,140.0683,35.6055,91.57,2026-03-06 10:49:55+00:00,2026-03-06,JP,Kemigawa
407ac1,United Kingdom,2026-03-06 10:49:54+00:00,-10.9783,38.2607,216.36,2026-03-06 10:49:55+00:00,2026-03-06,PT,Azoia
4081a9,United Kingdom,2026-03-06 10:49:54+00:00,-6.9704,52.5166,219.13,2026-03-06 10:49:55+00:00,2026-03-06,IE,Graiguenamanagh
4d2055,Malta,2026-03-06 10:49:54+00:00,12.4622,42.9408,51.81,2026-03-06 10:49:55+00:00,2026-03-06,IT,Collazzone
4d2056,Malta,2026-03-06 10:49:54+00:00,16.3596,47.9496,240.44,2026-03-06 10:49:55+00:00,2026-03-06,AT,Weigelsdorf
3dfa5d,Germany,2026-03-06 10:49:54+00:00,10.7893,49.3276,42.88,2026-03-06 10:49:55+00:00,2026-03-06,DE,Heilsbronn
4d2068,Malta,2026-03-06 10:49:54+00:00,12.302,43.6417,219.04,2026-03-06 10:49:55+00:00,2026-03-06,IT,Borgo Pace
71018b,Saudi Arabia,2026-03-06 10:45:53+00:00,31.0554,32.7561,220.85,2026-03-06 10:49:55+00:00,2026-03-06,EG,Al Burj
39d2a5,France,2026-03-06 10:49:54+00:00,-3.0027,54.8212,249.12,2026-03-06 10:49:55+00:00,2026-03-06,GB,Dalston
a00df9,United States,2026-03-06 10:49:44+00:00,-71.0219,42.3608,0.0,2026-03-06 10:49:55+00:00,2026-03-06,US,Jeffries Point
31dea3,Italy,2026-03-06 10:48:46+00:00,11.639,44.944,37.33,2026-03-06 10:49:55+00:00,2026-03-06,IT,Fiesso Umbertiano
4d2067,Malta,2026-03-06 10:49:54+00:00,9.4082,44.899,225.66,2026-03-06 10:49:55+00:00,2026-03-06,IT,Pecorara
06a1dc,Qatar,2026-03-06 10:49:54+00:00,24.7166,34.6379,223.03,2026-03-06 10:49:55+00:00,2026-03-06,GR,Tympáki
0c2167,Panama,2026-03-06 10:49:54+00:00,-80.4621,25.2743,185.9,2026-03-06 10:49:55+00:00,2026-03-06,US,North Key Largo
4bb848,Turkey,2026-03-06 10:49:52+00:00,29.2487,41.2923,186.79,2026-03-06 10:49:55+00:00,2026-03-06,TR,Çayağzı
4bb849,Turkey,2026-03-06 10:49:54+00:00,23.4269,40.0376,210.99,2026-03-06 10:49:55+00:00,2026-03-06,GR,Kassándreia
a2e110,United States,2026-03-06 10:49:55+00:00,-88.5035,35.032,250.16,2026-03-06 10:49:55+00:00,2026-03-06,US,Corinth
4bb844,Turkey,2026-03-06 10:49:54+00:00,31.7607,36.8581,207.42,2026-03-06 10:49:55+00:00,2026-03-06,TR,Güzelsu
4bb842,Turkey,2026-03-06 10:49:54+00:00,11.4693,60.4003,113.28,2026-03-06 10:49:55+00:00,2026-03-06,NO,Sand
a4d266,United States,2026-03-06 10:49:54+00:00,10.2176,56.3825,227.44,2026-03-06 10:49:55+00:00,2026-03-06,DK,Hørning
a28a53,United States,2026-03-06 10:49:39+00:00,-81.4367,40.9175,4.89,2026-03-06 10:49:55+00:00,2026-03-06,US,Greensburg
3e2114,Germany,2026-03-06 10:49:54+00:00,8.5209,49.4725,8.23,2026-03-06 10:49:55+00:00,2026-03-06,DE,Altrip
4b18f4,Switzerland,2026-03-06 10:49:54+00:00,16.0882,59.4384,246.03,2026-03-06 10:49:55+00:00,2026-03-06,SE,Kungsör
40216d,United Kingdom,2026-03-06 10:49:54+00:00,-3.0091,54.3456,45.18,2026-03-06 10:49:55+00:00,2026-03-06,GB,Ambleside
0c2161,Panama,2026-03-06 10:48:14+00:00,-72.6323,14.4646,217.76,2026-03-06 10:49:55+00:00,2026-03-06,CO,Manaure
711486,Saudi Arabia,2026-03-06 10:49:54+00:00,6.9937,50.0118,253.61,2026-03-06 10:49:55+00:00,2026-03-06,DE,Bausendorf
01015d,Egypt,2026-03-06 10:49:54+00:00,28.7428,-24.2661,246.42,2026-03-06 10:49:55+00:00,2026-03-06,ZA,Mookgophong
01015c,Egypt,2026-03-06 10:25:08+00:00,49.8882,23.1519,274.38,2026-03-06 10:49:55+00:00,2026-03-06,SA,Aţ Ţaraf
